country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,personal_income,business_expenses,business_turnover,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender
3,56.0,2,1,1,1,1,2000.0,6000.0,12000.0,7.0,1,1,2,1,1,2,2,2,0,3,4,0,1,3,1,1,2,2,2,0,0.0,1,2,1,2,1
2,36.0,1,2,3,2,2,100000.0,10000.0,40000.0,2.0,2,1,2,0,0,2,1,2,0,2,4,0,1,0,1,0,2,2,2,0,3.0,2,3,1,2,1
3,39.0,2,1,1,1,2,150.0,4800.0,2000.0,19.0,2,1,2,1,1,2,2,2,0,3,4,0,1,3,1,1,2,2,2,0,2.0,2,3,1,2,1
3,35.0,1,2,1,2,2,100.0,600.0,1800.0,0.0,2,1,2,1,1,0,2,2,0,4,3,0,1,3,1,1,2,2,2,1,10.0,3,3,1,2,1
1,40.0,2,1,3,1,1,97.0,97.0,97.0,10.0,2,1,2,1,0,2,2,2,0,3,4,0,2,2,0,1,1,1,1,1,3.0,2,3,0,3,2
3,58.0,2,1,1,1,0,300.0,2400.0,6000.0,9.0,2,1,2,1,0,2,2,3,2,3,4,0,1,3,1,1,2,2,2,1,4.0,3,2,1,2,1
0,40.0,2,1,3,2,2,2000.0,1800.0,3000.0,5.0,2,2,0,0,0,2,2,2,0,4,4,0,1,3,1,1,2,2,2,0,4.0,2,3,1,2,1
0,42.0,0,1,1,2,2,4500.0,3800.0,5000.0,5.0,2,1,2,1,0,0,2,2,2,0,4,0,1,3,1,1,2,2,1,0,8.0,2,2,1,2,1
3,43.0,2,1,1,1,2,200.0,2160.0,6000.0,3.0,2,1,2,1,0,2,2,2,3,3,4,0,1,3,1,1,2,2,2,1,0.0,1,3,1,2,1
1,28.0,2,2,1,1,2,2000.0,800.0,2000.0,8.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,0,1,2
0,44.0,1,2,1,2,2,600.0,360.0,450.0,11.0,2,2,2,0,0,2,1,2,0,4,3,0,1,2,1,1,2,2,2,0,5.0,2,3,1,4,1
3,42.0,1,1,1,1,1,250.0,840.0,18000.0,4.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,2,1,3.0,2,3,1,2,1
3,25.0,1,2,1,2,2,60.0,720.0,1440.0,3.0,2,1,2,1,0,2,1,3,0,4,3,0,1,3,1,1,2,2,2,0,2.0,3,3,1,2,1
0,30.0,2,1,1,2,2,600.0,16800.0,26400.0,1.0,2,2,2,1,1,2,1,2,0,4,3,0,0,3,1,1,2,2,2,0,3.0,2,3,1,1,1
2,30.0,1,2,1,0,0,3600000.0,600000.0,3600000.0,7.0,2,2,1,0,1,2,1,2,0,2,2,0,1,2,0,0,2,2,2,0,3.0,2,3,1,2,1
1,72.0,2,2,1,1,2,900.0,97.0,97.0,15.0,2,1,2,1,0,2,2,2,0,3,4,0,1,2,1,1,2,2,2,0,3.0,2,3,0,3,2
2,31.0,1,2,1,0,0,683000.0,170000.0,8200000.0,1.0,2,3,1,1,0,2,2,2,0,2,2,0,1,2,0,0,2,2,2,0,3.0,2,3,0,2,1
1,51.0,2,2,1,2,2,2500.0,600.0,2000.0,8.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,3,1,1,0,3.0,2,3,1,1,1
2,29.0,2,0,3,1,1,375000.0,200000.0,50000.0,7.0,2,2,1,1,0,2,2,2,0,3,3,0,1,3,1,0,2,2,2,1,3.0,2,3,1,2,1
2,27.0,2,2,1,0,0,1000000.0,300000.0,12000000.0,2.0,2,1,1,1,1,2,2,2,1,2,4,0,1,3,0,1,2,2,1,1,3.0,2,3,1,2,1
1,33.0,2,1,1,1,2,6000.0,2000.0,30000.0,8.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,0,1,2,2,2,0,3.0,2,3,1,1,2
0,58.0,2,1,1,1,2,1260.0,12000.0,15000.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,1,0,6.0,2,3,1,2,1
3,46.0,2,1,3,1,1,2000.0,9600.0,14400.0,3.0,1,1,2,1,1,2,2,2,2,3,4,0,2,3,1,1,2,2,2,0,0.0,2,2,1,2,1
2,60.0,1,2,1,1,1,2000000.0,500000.0,1500000.0,10.0,2,2,1,1,1,2,2,2,0,3,4,0,1,0,1,0,2,2,2,1,3.0,2,3,1,2,1
2,83.0,0,1,3,2,2,420000.0,40000.0,5040000.0,24.0,2,2,1,1,0,2,1,2,0,2,4,0,1,3,1,1,2,2,2,1,3.0,2,3,1,2,1
3,45.0,2,1,1,1,1,385.0,850.0,4600.0,10.0,2,1,2,1,1,0,1,2,2,3,4,1,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
2,48.0,0,2,3,1,1,900000.0,10000.0,30000.0,15.0,2,1,1,1,0,2,2,2,0,3,4,0,1,0,1,0,2,2,1,0,3.0,2,3,0,2,1
1,72.0,2,1,1,0,2,2500.0,120.0,450.0,18.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,2,0
3,45.0,1,2,1,2,2,290.0,660.0,1800.0,0.0,2,1,2,0,1,0,2,2,3,3,3,0,2,3,1,1,2,2,2,0,4.0,2,3,1,2,1
0,46.0,1,1,3,2,2,1500.0,54000.0,96000.0,6.0,2,2,0,1,1,2,2,2,2,3,4,0,1,3,1,1,2,2,2,0,2.0,2,2,1,2,1
2,33.0,0,1,1,0,0,150000.0,450000.0,600000.0,12.0,2,1,1,0,1,2,1,2,1,2,2,0,1,3,1,0,2,2,2,0,3.0,2,3,1,2,1
0,35.0,2,1,1,1,2,2500.0,3000.0,1500.0,7.0,2,1,0,1,0,0,2,2,2,3,4,0,2,3,1,1,2,2,2,0,5.0,2,2,1,2,1
0,58.0,1,2,1,2,2,600.0,4200.0,7200.0,3.0,2,2,2,1,0,2,1,2,3,4,3,0,1,2,1,1,2,2,2,0,11.0,2,3,1,2,1
2,38.0,1,2,1,1,2,850000.0,300000.0,600000.0,3.0,2,1,1,1,0,2,1,2,1,3,4,1,1,3,1,1,2,2,2,1,3.0,2,3,1,2,1
3,31.0,2,1,1,1,2,70.0,1440.0,2160.0,6.0,2,1,2,1,0,2,2,2,2,4,4,0,1,3,1,1,2,2,2,1,7.0,2,3,1,2,1
0,26.0,2,2,1,2,2,5000.0,250.0,300.0,3.0,2,2,0,0,1,0,1,2,2,4,3,0,2,3,1,1,2,2,2,0,2.0,2,3,1,2,1
3,37.0,2,2,1,0,0,25.0,18000.0,36000.0,18.0,2,1,2,1,0,2,2,2,3,1,4,0,1,3,1,1,2,2,2,0,0.0,2,2,1,2,1
2,48.0,0,2,3,0,2,124000.0,500000.0,6000000.0,7.0,2,2,1,1,1,0,1,2,1,2,4,0,1,0,0,0,2,2,1,1,3.0,2,3,0,2,1
2,45.0,1,1,1,1,0,4000000.0,50000.0,1950000.0,4.0,2,2,1,1,1,0,1,2,1,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,2,1
2,27.0,2,1,1,2,2,2000000.0,350000.0,24000000.0,5.0,2,1,1,0,1,2,2,2,1,3,4,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
3,51.0,2,1,1,1,2,2500.0,2700.0,4500.0,7.0,2,1,2,1,1,2,2,2,0,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,57.0,2,2,1,0,2,100.0,97.0,97.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,1,2,1,1,2,2,2,1,3.0,2,3,1,2,2
0,43.0,2,2,1,1,2,3500.0,1300.0,3500.0,13.0,2,2,2,1,1,0,1,2,0,3,4,0,2,3,1,1,2,2,2,0,5.0,2,2,1,2,1
3,34.0,2,1,0,0,1,20.0,120.0,2640.0,3.0,2,1,2,1,0,2,2,2,0,1,4,0,2,3,1,1,2,2,2,0,0.0,2,2,1,2,1
0,49.0,2,1,3,1,2,4500.0,220000.0,280000.0,1.0,2,1,2,1,0,1,1,2,2,3,4,0,0,2,1,1,2,2,1,0,10.0,2,2,1,2,1
0,75.0,2,1,1,1,2,4000.0,8000.0,24000.0,18.0,2,2,0,1,1,0,2,2,3,3,4,0,1,3,1,1,2,2,2,0,2.0,2,3,1,2,1
2,35.0,1,2,1,1,1,60000.0,90000.0,5475000.0,2.0,2,2,2,1,0,2,1,2,1,3,4,0,1,3,0,0,2,2,2,1,3.0,2,3,0,1,1
2,35.0,2,1,1,1,1,500000.0,200000.0,450000.0,1.0,1,2,1,1,1,0,1,2,1,3,4,1,1,3,1,0,2,2,2,0,3.0,2,3,1,2,1
2,32.0,1,0,1,1,2,70000.0,250000.0,432000.0,4.0,2,2,2,1,0,0,1,2,1,3,4,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
2,26.0,1,1,1,1,2,600000.0,80000.0,40000.0,4.0,2,1,1,1,0,2,1,2,1,3,4,0,1,3,1,0,2,2,1,1,8.0,2,3,1,2,2
1,59.0,2,1,1,0,1,400.0,600.0,400.0,18.0,0,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,2,2,2,0,3.0,2,3,1,3,2
1,38.0,1,2,1,0,0,850.0,40.0,250.0,11.0,2,1,2,1,0,2,2,2,0,3,4,0,2,2,1,1,3,3,1,0,3.0,2,3,1,1,2
0,43.0,2,1,1,1,2,3000.0,4000.0,6000.0,5.0,2,1,2,1,0,0,2,2,2,3,4,0,1,3,1,1,4,2,2,0,4.0,2,2,1,2,1
1,31.0,2,1,1,2,2,7500.0,1000.0,6000.0,4.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,3,2
3,34.0,0,2,1,0,0,100.0,600.0,1200.0,2.0,2,1,2,1,0,2,1,2,0,1,0,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
0,62.0,2,2,3,1,2,5000.0,14800.0,800.0,5.0,2,1,0,1,1,0,2,2,2,3,4,0,2,3,1,1,2,2,4,0,11.0,2,3,1,4,3
1,38.0,2,2,1,1,2,6000.0,9000.0,18000.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,1,1,3,1,1,1,3.0,2,3,0,2,2
0,46.0,2,1,1,1,2,2870.0,1127.0,48000.0,19.0,2,1,2,1,0,0,1,1,3,0,3,0,1,3,1,1,2,2,1,0,11.0,2,2,1,2,3
2,41.0,2,2,1,1,1,456000.0,280000.0,5475000.0,19.0,2,2,2,0,1,2,1,2,1,3,4,0,1,3,0,0,2,2,2,0,3.0,2,3,0,2,1
1,39.0,2,2,0,0,0,2500.0,1000.0,1500.0,10.0,2,1,2,1,0,2,2,2,0,3,4,0,2,2,0,1,2,2,2,0,3.0,2,3,1,3,2
2,33.0,0,2,1,0,0,300000.0,15000.0,3650000.0,2.0,2,2,1,1,0,0,1,2,0,2,2,0,1,2,0,0,2,2,2,0,3.0,2,3,1,2,1
0,27.0,2,1,1,2,2,700.0,1500.0,800.0,4.0,2,2,2,0,0,0,2,2,0,3,4,0,1,3,1,1,2,2,2,0,10.0,2,3,1,2,1
3,55.0,2,1,1,1,1,2800.0,3000.0,6000.0,25.0,2,1,2,1,0,2,2,2,3,3,3,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
1,41.0,0,2,1,0,0,800.0,300.0,800.0,18.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,3,2
3,44.0,2,2,1,1,2,100.0,600.0,1200.0,2.0,2,1,2,1,0,2,1,2,2,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,57.0,0,2,1,0,2,1250.0,700.0,1000.0,5.0,2,1,2,1,0,2,2,2,0,3,4,0,1,0,1,1,2,2,2,0,3.0,2,3,0,2,0
1,61.0,2,1,1,1,0,2500.0,1500.0,97.0,47.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,3,3,1,0,3.0,2,3,0,3,2
3,49.0,2,2,1,1,1,20.0,60.0,180.0,3.0,2,1,2,1,0,2,2,2,0,3,3,0,1,3,1,1,2,2,2,0,3.0,2,3,1,2,1
2,24.0,1,1,1,1,0,504000.0,3870000.0,6048000.0,2.0,2,1,1,1,1,2,2,2,1,2,4,0,1,3,0,0,2,2,2,1,3.0,2,3,0,2,1
0,36.0,2,2,3,1,2,15000.0,708000.0,900000.0,2.0,2,1,2,1,0,0,2,1,2,3,4,0,0,3,1,1,2,1,1,0,5.0,1,2,1,2,1
1,35.0,2,1,3,0,0,97.0,97.0,97.0,3.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,3,0,0,0,3.0,2,3,1,3,2
0,40.0,2,1,3,1,2,2000.0,3000.0,10000.0,0.0,2,1,0,1,0,2,2,2,2,3,4,0,0,3,1,1,2,1,1,0,11.0,2,2,1,2,1
0,56.0,2,2,1,1,2,3000.0,4000.0,5000.0,7.0,2,2,0,1,1,2,2,2,2,3,4,0,2,3,1,1,2,2,2,0,0.0,2,3,1,2,1
0,36.0,2,2,3,1,2,1800.0,1500.0,6000.0,5.0,2,1,2,1,0,2,2,2,3,3,4,0,1,3,1,1,1,2,2,0,9.0,2,3,1,2,1
3,20.0,1,1,1,0,0,800.0,12000.0,29880.0,5.0,2,1,2,0,1,2,1,2,3,1,0,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
3,39.0,1,1,1,2,2,120.0,840.0,3600.0,1.0,2,1,2,1,1,0,2,2,3,4,4,0,1,3,1,1,2,2,2,1,2.0,2,3,1,2,1
3,44.0,2,1,1,0,2,700.0,1200.0,2400.0,22.0,2,1,2,1,0,1,2,2,0,1,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
2,28.0,2,2,1,2,1,364000.0,50000.0,4368000.0,2.0,2,1,1,0,1,0,2,2,0,3,4,0,1,3,0,0,2,2,2,1,3.0,2,3,1,2,1
3,24.0,2,1,0,0,1,40.0,240.0,480.0,0.0,2,1,2,1,0,0,2,2,0,1,0,0,1,3,1,1,2,2,2,0,5.0,2,3,1,2,1
0,26.0,2,1,1,2,2,500.0,80.0,800.0,8.0,2,1,0,1,0,2,1,2,3,4,3,0,1,3,1,1,1,2,2,0,0.0,2,3,1,2,1
0,44.0,2,1,1,1,2,5000.0,30000.0,120000.0,17.0,2,2,2,1,1,0,1,2,0,3,4,0,1,3,1,1,2,2,2,0,5.0,2,3,1,2,1
3,40.0,2,1,3,1,2,1000.0,9600.0,21600.0,8.0,1,1,2,1,0,0,2,1,2,3,4,1,1,3,1,1,2,2,2,1,4.0,1,2,1,2,1
0,46.0,2,1,3,1,2,6000.0,30000.0,90000.0,15.0,2,2,2,1,0,0,1,2,0,3,4,0,1,3,1,1,1,1,1,0,3.0,2,3,1,4,1
0,26.0,2,1,3,1,1,23000.0,33000.0,55000.0,4.0,2,2,2,1,1,0,2,2,2,4,4,0,1,3,1,1,2,2,2,0,3.0,1,2,1,2,1
0,35.0,2,2,1,1,2,3000.0,2500.0,800.0,0.0,2,2,0,1,1,2,1,2,0,3,4,0,0,3,1,1,2,2,2,0,8.0,2,3,1,2,1
1,33.0,1,1,1,2,2,400.0,50.0,100.0,1.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,1,1,2,2,2,0,3.0,2,3,0,3,2
3,34.0,2,1,0,0,1,250.0,960.0,3600.0,2.0,2,1,2,1,0,0,2,2,3,3,4,0,1,3,1,1,2,2,2,0,5.0,2,3,1,2,1
3,25.0,1,1,1,0,2,200.0,1200.0,1200.0,1.0,2,1,2,1,1,0,1,2,0,1,4,0,1,3,1,1,2,2,2,0,3.0,2,2,1,2,1
0,51.0,1,2,1,1,1,2300.0,35000.0,70000.0,8.0,2,2,2,1,1,2,1,2,3,3,4,0,1,1,1,1,2,2,1,0,7.0,2,2,1,2,1
0,58.0,2,1,1,0,2,100.0,700.0,1500.0,43.0,2,1,0,1,1,2,1,2,3,0,3,0,1,3,1,1,2,2,2,0,6.0,2,3,1,2,1
2,61.0,1,1,3,1,2,200000.0,1000000.0,6000.0,3.0,1,1,2,1,0,1,1,1,1,3,4,0,1,3,1,1,2,1,1,0,3.0,2,3,0,2,1
2,58.0,2,1,1,1,2,350000.0,100000.0,250000.0,6.0,2,1,1,1,1,2,1,2,0,4,4,0,1,3,1,0,2,2,1,0,3.0,2,3,1,1,1
3,23.0,1,2,1,1,1,200.0,1440.0,720.0,0.0,2,1,2,0,1,2,1,2,2,3,4,0,1,3,1,1,2,2,2,1,6.0,2,3,1,2,1
0,18.0,2,2,1,1,2,500.0,300.0,150.0,0.0,2,2,0,0,0,2,2,2,3,4,3,0,0,2,1,1,2,2,2,0,11.0,2,3,1,2,1
1,36.0,2,2,1,2,2,97.0,350.0,97.0,7.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,3,2
2,32.0,1,0,3,0,1,416500.0,34722.0,5000000.0,5.0,2,1,1,0,1,2,2,2,1,4,2,0,1,3,0,0,2,2,2,0,3.0,2,3,0,2,1
3,45.0,2,2,1,0,0,2000.0,3000.0,6000.0,25.0,2,1,2,0,1,0,2,2,0,1,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
0,69.0,0,2,3,1,1,17000.0,2000.0,1200.0,7.0,2,2,0,0,1,0,2,2,2,3,3,0,2,3,1,1,2,2,2,0,10.0,2,2,1,2,1
3,64.0,2,2,1,1,1,50.0,240.0,360.0,6.0,2,1,2,0,0,2,1,2,0,3,3,0,1,3,1,1,2,2,2,0,5.0,2,3,1,2,1
2,22.0,2,2,1,1,1,45000.0,3000.0,40000.0,2.0,2,1,2,0,1,0,2,2,1,3,3,0,1,3,0,0,2,2,2,1,3.0,2,3,0,2,1
3,35.0,0,1,1,1,1,200.0,2400.0,28800.0,3.0,2,1,2,1,1,2,2,2,2,3,4,0,0,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,59.0,2,2,1,0,2,300.0,180.0,300.0,20.0,2,1,2,1,0,2,2,2,0,3,4,0,1,2,0,1,2,2,2,0,3.0,2,3,1,3,2
2,25.0,0,1,3,0,0,480000.0,200000.0,5760000.0,4.0,2,1,1,0,1,2,2,2,1,2,4,0,1,3,0,1,2,2,1,1,4.0,2,3,1,2,1
1,33.0,2,1,1,1,2,1200.0,1000.0,900.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,1,1,2,2,2,0,3.0,2,3,1,1,2
0,38.0,2,1,1,1,2,15000.0,20000.0,420000.0,2.0,2,1,2,1,0,2,1,2,2,0,4,0,0,3,1,1,1,2,2,0,2.0,2,3,1,2,3
0,43.0,2,1,1,2,2,1000.0,6000.0,8500.0,7.0,2,1,0,1,0,2,1,2,2,3,4,0,1,3,1,1,2,2,2,0,2.0,2,2,1,2,1
1,71.0,2,1,1,1,2,1000.0,400.0,800.0,20.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,0,3.0,2,3,0,2,2
2,47.0,0,2,1,1,1,300000.0,400000.0,1000000.0,3.0,2,1,1,1,1,0,2,2,1,3,4,0,1,3,1,1,2,1,1,0,3.0,2,3,0,1,1
3,42.0,2,1,1,2,1,700.0,2880.0,6600.0,1.0,2,1,2,1,0,0,2,2,3,4,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
2,48.0,0,1,0,0,0,600000.0,5000000.0,7200000.0,1.0,2,1,2,1,1,2,1,2,1,2,2,0,1,0,0,0,2,2,1,0,3.0,2,3,1,2,1
3,51.0,2,2,1,2,2,150.0,840.0,2400.0,10.0,2,1,2,1,0,2,1,2,3,3,4,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
2,34.0,0,1,1,0,0,50000.0,850000.0,1000000.0,10.0,2,1,1,1,0,2,1,2,0,2,2,0,1,0,0,0,2,2,2,0,3.0,2,3,0,2,1
0,57.0,2,2,1,1,2,1000.0,500.0,2500.0,1.0,2,2,0,1,0,0,2,2,3,3,4,0,0,3,1,1,2,2,2,0,0.0,2,3,1,2,1
3,34.0,1,1,1,2,2,120.0,480.0,720.0,5.0,2,1,2,1,1,2,2,2,3,4,4,0,2,3,1,1,2,2,2,0,8.0,2,3,1,2,1
1,65.0,1,1,3,1,2,97.0,97.0,97.0,39.0,1,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,1,1,1,0,3.0,2,3,0,3,2
2,27.0,0,2,1,0,0,1250000.0,800000.0,15000000.0,5.0,2,2,1,1,0,2,2,2,0,2,2,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
2,29.0,1,1,1,1,2,1400000.0,30000.0,125250.0,2.0,2,2,1,0,0,2,1,2,1,3,4,0,1,3,0,0,2,2,2,0,3.0,2,3,0,2,1
0,30.0,2,1,1,1,2,1000.0,100.0,350.0,12.0,2,2,2,1,0,0,2,2,0,4,3,0,1,3,1,1,2,2,2,0,9.0,2,3,1,2,1
1,38.0,1,2,1,2,2,6000.0,2000.0,4000.0,9.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,1,1,1,1,1,0,3.0,2,3,1,3,2
0,30.0,2,1,1,1,2,3500.0,3500.0,60000.0,6.0,2,1,0,1,1,0,2,2,2,3,4,0,1,3,1,1,2,2,2,0,7.0,2,2,1,2,1
1,37.0,2,1,1,2,2,600.0,97.0,97.0,0.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,0,3,2
0,32.0,2,1,1,2,2,500.0,200.0,400.0,5.0,2,1,0,1,0,2,2,2,0,4,4,0,1,3,1,1,1,2,2,0,2.0,2,2,1,1,1
2,45.0,0,2,1,0,0,100000.0,900000.0,1250000.0,8.0,2,1,1,1,0,2,2,2,1,2,2,0,1,0,1,0,2,2,2,1,3.0,2,3,0,2,1
2,37.0,0,2,1,1,1,200000.0,600000.0,2400000.0,5.0,2,1,1,1,0,0,1,2,1,3,4,0,1,3,1,0,2,2,1,0,3.0,2,3,0,2,1
3,29.0,2,1,1,1,1,2000.0,14400.0,24000.0,2.0,2,1,2,0,1,0,1,2,2,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
2,55.0,1,1,1,1,2,50000.0,20000.0,1460000.0,9.0,2,1,1,1,0,0,2,2,0,2,4,0,1,3,1,0,2,2,2,0,3.0,2,3,1,2,1
0,60.0,2,1,1,2,1,2000.0,800.0,2000.0,10.0,2,1,0,1,0,0,2,2,3,0,4,0,2,3,1,1,2,2,2,0,5.0,2,3,1,2,1
1,34.0,2,1,1,0,2,300.0,50.0,450.0,2.0,2,1,2,1,0,2,2,2,0,3,4,0,0,3,0,1,2,2,2,1,3.0,2,3,1,3,2
3,38.0,2,2,1,1,2,4500.0,3000.0,6000.0,8.0,2,1,2,0,0,2,2,2,3,3,3,0,2,3,1,1,2,2,2,0,0.0,1,2,1,2,1
0,50.0,2,2,1,1,2,10000.0,1500.0,4200.0,1.0,2,1,2,1,1,1,2,2,2,3,4,0,0,3,1,1,2,2,1,0,2.0,2,2,1,2,1
0,46.0,2,1,1,1,1,3500.0,3000.0,24000.0,3.0,2,1,2,1,1,0,2,1,0,3,4,0,0,3,1,1,2,2,2,0,2.0,2,2,1,2,1
2,23.0,1,2,1,2,2,450000.0,4100000.0,5400000.0,4.0,2,1,1,1,1,2,1,2,1,3,4,0,1,3,0,0,2,2,2,1,3.0,2,3,0,2,1
3,40.0,1,1,1,2,2,400.0,2400.0,10800.0,3.0,2,1,2,1,1,2,2,2,3,4,3,0,1,3,1,1,2,2,2,1,0.0,2,3,1,2,1
0,53.0,2,1,1,1,2,25000.0,5000.0,10000.0,0.0,2,1,0,1,0,0,2,2,0,3,4,0,1,3,1,1,4,1,2,0,2.0,1,2,1,2,1
0,30.0,2,1,3,1,2,1000.0,5780.0,12000.0,2.0,2,1,0,1,0,0,2,2,0,4,3,0,1,3,1,1,2,2,2,0,11.0,2,2,1,2,1
3,50.0,2,1,1,1,0,20.0,240.0,540.0,12.0,2,1,2,1,0,0,1,2,0,1,3,0,1,3,1,1,2,2,2,0,6.0,1,2,1,2,1
1,66.0,1,2,1,2,0,3500.0,700.0,1500.0,4.0,2,1,2,1,0,2,2,2,0,3,4,0,2,0,0,1,3,3,1,0,3.0,2,3,1,3,2
1,31.0,1,0,1,0,0,10000.0,3000.0,6000.0,4.0,2,1,2,1,0,2,2,2,0,3,4,0,2,3,1,1,2,2,2,0,3.0,2,3,0,3,2
0,39.0,1,1,1,1,2,1700.0,120.0,200.0,4.0,2,2,2,1,0,2,2,2,0,3,3,0,1,3,1,1,2,2,2,0,5.0,2,1,1,2,1
3,31.0,2,1,1,1,1,50.0,420.0,600.0,21.0,2,1,2,1,0,2,2,2,0,1,4,0,1,3,1,1,2,2,2,0,5.0,2,4,1,2,1
0,68.0,2,2,3,1,1,6500.0,2473158.0,2456034.0,20.0,1,2,2,1,1,2,2,1,2,3,4,1,1,3,1,1,2,1,2,0,11.0,2,3,1,2,1
2,62.0,0,1,1,0,0,15000.0,30000.0,50000.0,33.0,2,2,1,0,0,2,2,2,1,2,2,0,1,3,0,0,2,2,2,0,3.0,2,3,1,2,1
3,26.0,2,0,1,1,2,450.0,2880.0,5400.0,2.0,2,1,2,1,0,2,1,2,3,3,4,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
2,28.0,0,1,1,0,0,1200000.0,500000.0,1200000.0,1.0,2,1,1,0,1,2,1,2,1,2,2,0,1,3,1,0,2,2,2,0,3.0,2,3,1,2,1
0,34.0,2,2,1,2,2,200.0,120.0,2400.0,4.0,2,2,2,1,0,2,1,2,3,4,3,0,1,2,1,1,2,2,2,0,3.0,2,3,1,2,1
0,36.0,2,1,1,1,2,3500.0,14000.0,18500.0,7.0,2,1,2,1,0,2,2,2,3,3,4,0,1,3,1,1,2,2,1,0,11.0,2,3,1,2,3
3,32.0,2,1,1,0,0,100.0,3360.0,7200.0,3.0,2,1,2,1,0,2,2,2,2,1,4,0,1,3,1,1,2,2,2,0,0.0,2,2,1,2,1
3,61.0,1,2,1,1,2,80.0,960.0,1800.0,10.0,2,1,2,1,1,0,1,2,3,3,4,0,1,3,1,1,2,2,2,0,6.0,2,3,1,2,1
3,40.0,0,1,1,0,0,100.0,7680.0,9600.0,1.0,2,1,2,0,0,0,2,2,0,1,0,0,1,3,1,1,2,2,2,0,0.0,2,3,1,2,1
1,33.0,2,2,1,1,2,1800.0,130.0,600.0,5.0,2,1,2,1,0,2,2,2,0,3,4,0,1,3,0,1,2,2,2,0,3.0,2,3,1,2,2
1,79.0,1,1,3,1,1,15000.0,20000.0,97.0,10.0,1,1,2,1,0,2,2,2,0,3,4,0,1,0,1,1,3,1,1,0,3.0,2,3,0,3,2
0,63.0,2,1,1,2,2,800.0,5000.0,20000.0,20.0,2,1,2,1,0,2,2,2,0,4,3,0,1,3,1,1,2,2,4,0,8.0,2,3,1,4,1
2,46.0,1,2,3,0,1,360000.0,500000.0,4320000.0,18.0,2,1,1,0,0,2,1,2,0,2,3,0,1,3,1,0,2,2,2,0,3.0,2,3,0,2,1
0,44.0,1,2,3,2,2,8000.0,3000.0,3800.0,1.0,2,1,0,1,0,0,2,2,3,3,3,0,0,2,1,1,2,2,2,0,1.0,2,3,1,2,3
